258;DI LORETO Marco;D;0.00;0.00;TOR;0;0
260;DIAMOUTENE Souleymane;D;5.00;5.00;LEC;0;0
262;DOMIZZI Maurizio;D;6.50;6.50;UDI;0;0
263;ESPOSITO Andrea;D;5.50;5.50;LEC;0;0
264;FAVALLI Giuseppe;D;6.00;6.00;MIL;0;0
271;GAMBERINI Alessandro;D;6.50;6.50;FIO;0;0
272;GARICS Gyorgy;D;6.00;6.00;ATA;0;0
282;KJAER Simon;D;6.00;6.00;PAL;0;0
283;KNEZEVIC Dario;D;5.50;5.50;JUV;0;0
284;KROLDRUP Per;D;6.50;6.00;FIO;0;0
286;LANZARO Maurizio;D;4.50;4.50;REG;0;0
288;LOPEZ Diego Luis;D;5.00;4.50;CAG;0;0
293;MAICON Douglas;D;6.00;5.50;INT;0;0
294;MALAGO' Marco;D;5.00;5.00;CHI;0;0
297;MANDELLI Davide;D;5.50;5.50;CHI;0;0
299;MANTOVANI Andrea;D;4.50;2.50;CHI;0;0
302;MAXWELL Andrade;D;6.00;6.00;INT;0;0
305;MELLBERG Olof;D;6.00;6.00;JUV;0;0
309;MOLINARO Cristian;D;5.50;5.00;JUV;0;0
310;MORAS Vangelis;D;6.00;6.00;BOL;0;0
312;MOTTA Marco;D;6.00;5.50;UDI;0;0
313;NATALI Cesare;D;7.00;6.50;TOR;0;0
314;NEF Alain;D;0.00;0.00;UDI;0;0
319;PASQUAL Manuel;D;7.00;7.00;FIO;0;0
320;PASQUALE Giovanni;D;6.00;6.00;UDI;0;0
321;PELLEGRINO Maximiliano;D;5.00;6.00;ATA;0;1
323;PISANO Francesco;D;6.50;6.50;CAG;0;0
324;PISANO Marco;D;6.00;6.00;TOR;0;0
327;PORTANOVA Daniele;D;5.50;5.00;SIE;0;0
329;RADU Stefan;D;6.50;6.00;LAZ;0;0
339;ROSSETTINI Luca;D;5.50;5.50;SIE;0;0
340;ROSSI Andrea;D;6.00;6.00;SIE;0;0
342;ROZEHNAL David;D;6.00;6.00;LAZ;0;0
343;RUBIN Matteo;D;6.50;7.00;TOR;0;1
346;SANTACROCE Fabiano;D;6.00;6.00;NAP;0;0
348;SARDO Gennaro;D;5.00;4.50;CAT;0;0
353;SILVESTRE Matias;D;6.00;6.00;CAT;0;0
357;SIVIGLIA Sebastiano;D;6.00;6.00;LAZ;0;0
360;STENDARDO Guglielmo;D;6.50;6.50;LEC;0;0
361;STOVINI Lorenzo;D;6.50;6.50;CAT;0;0
363;TALAMONTI Leonardo Jose';D;6.00;6.00;ATA;0;0
365;TERZI Claudio;D;5.00;5.00;BOL;0;0
367;VALDEZ Carlos Adrian;D;4.00;4.00;REG;0;0
368;VANDEN BORRE Anthony;D;6.00;5.50;GEN;0;0
371;ZAMBROTTA Gianluca;D;5.50;5.50;MIL;0;0
373;ZAURI Luciano;D;0.00;0.00;FIO;0;0
375;ZENONI Cristian;D;5.00;5.00;BOL;0;0
376;ZUNIGA Juan Camilo;D;6.50;6.50;SIE;0;0
377;PAPASTATHOPOULOS Sokratis;D;6.50;9.50;GEN;1;0
378;PRATALI Francesco;D;5.50;5.50;TOR;0;0
380;FERRARI Matteo;D;6.00;6.00;GEN;0;0
389;YEPES Mario Alberto;D;6.50;6.50;CHI;0;0
501;ABATE Ignazio;C;6.00;6.00;TOR;0;0
502;ALMIRON Sergio Bernardo;C;5.50;5.50;FIO;0;0
503;AMBROSINI Massimo;C;6.00;6.00;MIL;0;0
507;ARDITO Andrea;C;6.50;6.50;LEC;0;0
509;BAIOCCO Davide;C;6.00;5.50;CAT;0;0
510;BARILLA' Antonino;C;5.00;5.00;REG;0;0
513;BARRETO Edgar;C;5.00;5.00;REG;0;0
515;BENTIVOGLIO Simone;C;6.50;7.50;CHI;0;1
516;BIAGIANTI Marco;C;6.00;6.00;CAT;0;0
521;BOMBARDINI Davide;C;6.00;6.00;BOL;0;0
524;BRESCIANO Mark;C;5.00;5.00;PAL;0;0
527;BROCCHI Christian;C;0.00;0.00;LAZ;0;0
530;CAMORANESI Mauro German;C;0.00;0.00;JUV;0;0
532;CARMONA Carlos Emilio;C;4.50;4.00;REG;0;0
533;CARRUS Davide;C;6.00;5.50;BOL;0;0
535;CASERTA Fabio;C;5.00;5.00;LEC;0;0
538;CODREA Paul Costantin;C;6.50;6.50;SIE;0;0
542;CONTI Daniele;C;5.00;4.50;CAG;0;0
548;DABO Ousmane;C;5.50;5.50;LAZ;0;0
551;D'AGOSTINO Gaetano;C;6.50;6.50;UDI;0;0
553;D'ANNA Emanuele;C;5.50;5.50;CHI;0;0
554;DE ASCENTIS Diego;C;6.00;5.50;ATA;0;0
557;DE SILVESTRI Lorenzo;C;6.00;5.50;LAZ;0;0
562;DI GENNARO Davide;C;5.00;5.00;REG;0;0
564;DIANA Aimo Stefano;C;5.50;5.50;TOR;0;0
567;DONI Cristiano;C;6.00;5.50;ATA;0;0
569;EKDAL Albin;C;6.00;6.00;JUV;0;0
570;EMERSON Ferreira;C;6.50;6.50;MIL;0;0
575;FELIPE MELO de Carvalho;C;6.00;6.00;FIO;0;0
577;FERREIRA PINTO Adriano;C;5.50;5.50;ATA;0;0
579;FINI Michele;C;6.00;5.00;CAG;0;0
584;GALLOPPA Daniele;C;6.50;6.50;SIE;0;0
585;GARGANO Walter;C;6.00;6.00;NAP;0;0
586;GASBARRONI Andrea;C;5.00;5.00;GEN;0;0
587;GATTUSO Gennaro Ivan;C;7.00;7.50;MIL;0;1
588;GIACOMAZZI Guillermo;C;6.00;5.00;LEC;0;0
589;GIOVINCO Sebastian;C;5.50;5.50;JUV;0;0
593;GUANA Roberto;C;5.00;5.00;PAL;0;0
594;GUARENTE Tiberio;C;5.00;5.00;ATA;0;0
595;HALLFREDSSON Emil;C;5.00;5.00;REG;0;0
596;HAMSIK Marek;C;7.50;8.50;NAP;0;1
597;INLER Gokan;C;6.00;6.00;UDI;0;0
598;ISLA Mauricio;C;6.50;6.00;UDI;0;0
600;JANKOVIC Bosko;C;0.00;0.00;GEN;0;0
601;JAROLIM Lukas;C;6.00;6.00;SIE;0;0
604;JOVETIC Stevan;C;0.00;0.00;FIO;0;0
606;KAKA' Ricardo Izecson Santos Leite;C;6.00;9.00;MIL;1;0
607;KHARJA Houssine;C;5.50;5.50;SIE;0;0
608;KOLAROV Aleksandar;C;5.50;5.50;LAZ;0;0
610;KUZMANOVIC Zdravko;C;6.50;6.50;FIO;0;0
611;LAVECCHIA Luigi;C;6.00;6.00;BOL;0;0
612;LEDESMA Cristian;C;7.00;7.00;LAZ;0;0
613;LEDESMA Pablo Martin;C;6.00;6.00;CAT;0;0
614;LICHTSTEINER Stephan;C;6.50;6.50;LAZ;0;0
615;LIVERANI Fabio;C;6.50;6.00;PAL;0;0
616;LUCIANO Siqueira de Oliveira;C;5.50;5.00;CHI;0;0
617;MAGGIO Christian;C;6.50;7.50;NAP;0;1
618;MANCINI Amantino;C;6.00;6.00;INT;0;0
621;MANNINI Daniele;C;6.50;6.00;NAP;0;0
623;MARCHIONNI Marco;C;6.00;6.00;JUV;0;0
625;MARCOLINI Michele;C;6.00;6.00;CHI;0;0
630;MESTO Giandomenico;C;5.00;6.00;GEN;0;1
631;MIGLIACCIO Giulio;C;5.00;5.00;PAL;0;0
634;MINGAZZINI Nicola;C;4.50;4.50;BOL;0;0
637;MONTERVINO Francesco;C;0.00;0.00;NAP;0;0
639;MONTOLIVO Riccardo;C;5.50;5.50;FIO;0;0
640;MUDINGAYI Gaby;C;6.00;5.50;BOL;0;0
641;MUNARI Gianni;C;6.50;6.50;LEC;0;0
644;NEDVED Pavel;C;8.00;14.00;JUV;2;0
649;PADOIN Simone;C;5.50;5.50;ATA;0;0
653;PAROLA Andrea;C;6.00;6.00;CAG;0;0
654;PAZIENZA Michele;C;6.00;6.00;NAP;0;0
666;ROSINA Alessandro;C;5.00;5.00;TOR;0;0
667;ROSSI Marco;C;6.00;5.50;GEN;0;0
670;SANTANA Mario Alberto;C;5.50;5.50;FIO;0;0
671;SAUMEL Jurgen;C;5.50;5.50;TOR;0;0
672;SCULLI Giuseppe;C;6.50;6.50;GEN;0;0
673;SEEDORF Clarence;C;5.00;5.00;MIL;0;0
675;SIMPLICIO Fabio Henrique;C;6.00;6.00;PAL;0;0
677;SISSOKO Mohamed;C;6.00;6.00;JUV;0;0
678;STANKOVIC Dejan;C;5.50;5.50;INT;0;0
680;TEDESCO Giacomo;C;6.00;5.50;CAT;0;0
682;TIAGO Mendes;C;6.00;6.00;JUV;0;0
684;TOGNOZZI Luca;C;5.00;5.00;REG;0;0
686;VALDES Jaime Andres Zapata;C;6.00;6.00;ATA;0;0
688;VERGASSOLA Simone;C;7.00;9.50;SIE;1;0
689;VIEIRA Patrick;C;5.50;5.50;INT;0;0
690;VIGIANI Luca;C;5.50;5.50;REG;0;0
691;VIVES Giuseppe;C;0.00;0.00;LEC;0;0
695;ZANETTI Javier Aldemar;C;6.00;6.00;INT;0;0
702;PATRASCU Aurelian Bogdan;C;5.50;5.00;CHI;0;0
707;DZEMAILI Blerim;C;6.50;6.00;TOR;0;0
709;MARCHINI Davide;C;5.50;5.00;BOL;0;0
710;QUARESMA Ricardo;C;0.00;0.00;INT;0;0
712;THIAGO MOTTA;C;6.50;9.50;GEN;1;0
802;ACQUAFRESCA Robert;A;5.00;5.00;CAG;0;0
805;AMAURI Carvalho De Oliveira;A;6.00;6.00;JUV;0;0
806;AMORUSO Nicola;A;6.00;9.00;TOR;1;0
810;BERNACCI Marco;A;0.00;0.00;BOL;0;0
812;BOGDANI Erjon;A;6.00;5.50;CHI;0;0
816;CACIA Daniele;A;6.00;9.00;LEC;1;0
821;CAVANI Edison;A;6.50;9.50;PAL;1;0
823;CERCI Alessio;A;6.00;6.00;ATA;0;0
826;CRESPO Hernan;A;6.00;6.00;INT;0;0
833;DENIS German;A;8.00;17.00;NAP;3;0
836;DI VAIO Marco;A;6.50;9.50;BOL;1;0
838;ESPOSITO Mauro;A;0.00;0.00;CHI;0;0
840;FLOCCARI Sergio;A;6.00;9.00;ATA;1;0
841;FLORO FLORES Antonio;A;0.00;7.00;UDI;0;1
845;FRICK Mario;A;5.50;6.50;SIE;0;1
847;GHEZZAL Abdelkader;A;5.50;5.50;SIE;0;0
850;IAQUINTA Vincenzo;A;5.50;5.50;JUV;0;0
851;IBRAHIMOVIC Zlatan;A;6.50;6.50;INT;0;0
852;INZAGHI Filippo;A;7.00;10.00;MIL;1;0
856;JEDA Capucho Neves;A;5.50;5.50;CAG;0;0
860;LANZAFAME Davide;A;6.00;6.00;PAL;0;0
861;LARRIVEY Joaquin;A;5.00;5.00;CAG;0;0
862;LAVEZZI Ezequiel;A;7.50;7.50;NAP;0;0
863;LAZZARI Andrea;A;5.00;5.00;CAG;0;0
864;MACCARONE Massimo;A;5.50;5.50;SIE;0;0
865;MAKINWA Ayodele Stephen;A;0.00;0.00;LAZ;0;0
867;MARAZZINA Massimo;A;5.50;5.50;BOL;0;0
869;MARTINEZ Jorge Andres;A;5.00;5.00;CAT;0;0
870;MASCARA Giuseppe;A;6.50;6.50;CAT;0;0
872;MATRI Alessandro;A;0.00;0.00;CAG;0;0
873;MICCOLI Fabrizio;A;6.50;6.50;PAL;0;0
879;OBINNA Victor Nsofor;A;5.50;5.50;INT;0;0
881;OSVALDO Pablo Daniel;A;5.00;5.00;FIO;0;0
883;PANDEV Goran;A;6.50;9.50;LAZ;1;0
884;PAOLUCCI Michele;A;5.50;5.50;CAT;0;0
887;PATO Alexandre;A;6.50;6.50;MIL;0;0
888;PAZZINI Giampaolo;A;5.50;5.50;FIO;0;0
889;PELLISSIER Sergio;A;6.50;9.50;CHI;1;0
890;PEPE Simone;A;6.00;6.00;UDI;0;0
892;PLASMATI Gianvito;A;6.00;6.00;CAT;0;0
894;QUAGLIARELLA Fabio;A;6.50;9.50;UDI;1;0
895;ROCCHI Tommaso;A;6.00;6.00;LAZ;0;0
898;SANCHEZ Alexis;A;7.50;10.50;UDI;1;0
900;STELLONE Roberto;A;7.00;9.50;TOR;1;0
909;ZALAYETA Marcelo;A;0.00;0.00;NAP;0;0
910;ZARATE Mauro Matias;A;7.00;8.00;LAZ;0;1
911;CORRADI Bernardo;A;5.00;4.50;REG;0;0
912;CASTILLO Jose' Ignacio;A;6.00;7.00;LEC;0;1
913;ANTENUCCI Mirko;A;0.00;0.00;CAT;0;0
919;KERLON Foquinha;A;0.00;0.00;CHI;0;0
920;SHEVCHENKO Andriy;A;0.00;0.00;MIL;0;0
922;SUCCI Davide;A;5.00;5.00;PAL;0;0
923;MILITO Diego;A;7.00;6.50;GEN;0;0
924;RAKIC Djordje;A;5.00;5.00;REG;0;0
106;ARTHUR Gusmao;P;6.00;6.00;ROM;0;0
115;CASTELLAZZI Luca;P;6.00;6.00;SAM;0;0
123;DONI Alexander Marangao;P;6.00;6.00;ROM;0;0
125;FIORILLO Vincenzo;P;6.00;6.00;SAM;0;0
135;JULIO SERGIO Bertagnolli;P;6.00;6.00;ROM;0;0
141;MIRANTE Antonio;P;6.00;6.00;SAM;0;0
201;ACCARDI Pietro;D;6.00;6.00;SAM;0;0
226;CAMPAGNARO Hugo;D;6.00;6.00;SAM;0;0
234;CASSETTI Marco;D;6.00;6.00;ROM;0;0
239;CICINHO Joao De Cezare;D;6.00;6.00;ROM;0;0
273;GASTALDELLO Daniele;D;6.00;6.00;SAM;0;0
280;JUAN Silveira Dos Santos;D;6.00;6.00;ROM;0;0
289;LORIA Simone;D;6.00;6.00;ROM;0;0
290;LUCCHINI Stefano;D;6.00;6.00;SAM;0;0
306;MEXES Philippe;D;6.00;6.00;ROM;0;0
318;PANUCCI Christian;D;6.00;6.00;ROM;0;0
322;PIERI Mirko;D;6.00;6.00;SAM;0;0
332;RIISE John Arne;D;6.00;6.00;ROM;0;0
359;STANKEVICIUS Marius;D;6.00;6.00;SAM;0;0
366;TONETTO Max;D;6.00;6.00;ROM;0;0
381;BOTTINELLI Jonathan;D;6.00;6.00;SAM;0;0
506;AQUILANI Alberto;C;6.00;6.00;ROM;0;0
526;BRIGHI Matteo;C;6.00;6.00;ROM;0;0
556;DE ROSSI Daniele;C;6.00;6.00;ROM;0;0
560;DELVECCHIO Gennaro;C;6.00;6.00;SAM;0;0
561;DESSENA Daniele;C;6.00;6.00;SAM;0;0
583;FRANCESCHINI Daniele;C;6.00;6.00;SAM;0;0
648;PADALINO Marco;C;6.00;6.00;SAM;0;0
651;PALOMBO Angelo;C;6.00;6.00;SAM;0;0
656;PERROTTA Simone;C;6.00;6.00;ROM;0;0
659;PIZARRO David Marcelo Cortes;C;6.00;6.00;ROM;0;0
669;SAMMARCO Paolo;C;6.00;6.00;SAM;0;0
679;TADDEI Rodrigo;C;6.00;6.00;ROM;0;0
697;ZIEGLER Reto;C;6.00;6.00;SAM;0;0
705;MENEZ Jeremy;C;6.00;6.00;ROM;0;0
708;KRSTICIC Nenad;C;6.00;6.00;SAM;0;0
714;VIRGA Valerio;C;6.00;6.00;ROM;0;0
809;BELLUCCI Claudio;A;6.00;6.00;SAM;0;0
813;BONAZZOLI Emiliano;A;6.00;6.00;SAM;0;0
819;CASSANO Antonio;A;6.00;6.00;SAM;0;0
843;FORNAROLI Bruno;A;6.00;6.00;SAM;0;0
874;MONTELLA Vincenzo;A;6.00;6.00;ROM;0;0
880;OKAKA Stefano;A;6.00;6.00;ROM;0;0
904;TOTTI Francesco;A;6.00;6.00;ROM;0;0
908;VUCINIC Mirko;A;6.00;6.00;ROM;0;0
914;BAPTISTA Julio;A;6.00;6.00;ROM;0;0
