100;6;"ALISSON Ramses Becker";"ROMA";1;0;1;5.5;0;1;6.5;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;16
101;6;"BELEC Vid";"BENEVENTO";1;0;1;4.0;0;1;6.0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;7
102;6;"BERISHA Etrit";"ATALANTA";1;0;1;5.0;0;1;6.0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;13
103;6;"BERNI Tommaso";"INTER";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
104;6;"BIZZARRI Benjamin";"UDINESE";1;0;1;3.0;0;1;6.0;0;3;0;0;0;0;0;0;1;0;0;0;1;1;1;0;2
105;6;"BUFFON Gianluigi";"JUVENTUS";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;19
106;6;"CONFENTE Alessandro";"CHIEVO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
107;6;"CONSIGLI Andrea";"SASSUOLO";1;0;1;5.5;0;1;6.5;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;14
108;6;"COPPOLA Ferdinando";"VERONA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
109;6;"CORDAZ Alex";"CROTONE";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;11
110;6;"COTTICELLI Antonio";"BENEVENTO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
111;6;"CRAGNO Alessio";"CAGLIARI";1;0;1;3.5;0;1;5.5;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;13
112;6;"CROSTA Luca";"CAGLIARI";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
113;6;"DA COSTA";"BOLOGNA";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
114;6;"DONNARUMMA Gianluigi";"MILAN";1;0;1;3.5;0;1;6.0;0;2;0;0;0;1;0;0;0;0;0;0;1;1;1;0;15
115;6;"DONNARUMMA Antonio";"MILAN";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
116;6;"DRAGOWSKI Bartolomiej";"FIORENTINA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
117;6;"FESTA Marco";"CROTONE";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
118;6;"GOLLINI Pierluigi";"ATALANTA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
119;6;"GOMIS Alfred";"SPAL";1;0;1;4.0;0;1;7.0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;4
120;6;"GUERRIERI Guido";"LAZIO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
121;6;"HANDANOVIC Samir";"INTER";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;19
123;6;"KRAPIKAS Titas";"SAMPDORIA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
124;6;"LAMANNA Eugenio";"GENOA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
125;6;"LOBONT Bogdan";"ROMA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
126;6;"MARCHEGIANI Gabriele";"SPAL";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
127;6;"MERET Alex";"SPAL";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
128;6;"MILINKOVIC Vanja";"TORINO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
129;6;"MIRANTE Antonio";"BOLOGNA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11
130;6;"NICOLAS Andrade";"VERONA";1;0;1;2.5;0;1;5.5;0;3;0;0;0;0;0;0;1;0;0;0;1;1;1;0;8
131;6;"PADELLI Daniele";"INTER";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
132;6;"PEGOLO Gianluca";"SASSUOLO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
133;6;"PERIN Mattia";"GENOA";1;0;1;5.0;0;1;6.0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;13
134;6;"PINSOGLIO Carlo";"JUVENTUS";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
136;6;"PUGGIONI Christian";"SAMPDORIA";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;7
137;6;"RAFAEL De Andrade";"CAGLIARI";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
138;6;"RAFAEL Cabral Barbosa";"NAPOLI";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
139;6;"RAVAGLIA Federico";"BOLOGNA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
140;6;"REINA Jose' Manuel Paez";"NAPOLI";1;0;1;3.0;0;1;5.0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;15
141;6;"ROSSI Francesco";"ATALANTA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
142;6;"SCUFFET Simone";"UDINESE";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10
143;6;"SECULIN Andrea";"CHIEVO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
144;6;"SEPE Luigi";"NAPOLI";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
