101;ABBIATI Christian;P;6.50;4.00;MIL;2;0;
103;AMELIA Marco;P;4.00;0.00;PAL;4;0;
104;ANTONIOLI Francesco;P;5.50;3.50;BOL;2;0;
108;BELARDI Emanuele;P;6.50;6.50;UDI;0;0;
109;BENUSSI Francesco;P;4.50;2.50;LEC;2;0;
110;BIZZARRI Benjamin;P;7.50;7.50;CAT;0;0;
111;BUFFON Gianluigi;P;6.00;6.00;JUV;0;0;
115;CASTELLAZZI Luca;P;6.00;5.00;SAM;1;0;
118;CONSIGLI Andrea;P;7.00;5.00;ATA;2;0;
120;CURCI Gianluca;P;6.50;6.50;SIE;0;0;
123;DONI Alexander Marangao;P;6.00;3.00;ROM;3;0;
128;FREY Sebastian;P;7.50;6.50;FIO;1;0;
134;JULIO CESAR Soares De Espinola;P;5.50;2.50;INT;3;0;
139;MARCHETTI Federico;P;6.50;6.50;CAG;0;0;
142;MUSLERA Fernando;P;6.50;6.50;LAZ;0;0;
143;NAVARRO Nicolas;P;6.50;5.50;NAP;1;0;
149;PUGGIONI Christian;P;6.50;5.50;REG;1;0;
151;RUBINHO Fernando Moedim;P;6.50;6.50;GEN;0;0;
153;SERENI Matteo;P;6.50;6.50;TOR;0;0;
155;SORRENTINO Stefano;P;6.00;6.00;CHI;0;0;
201;ACCARDI Pietro;D;6.00;6.00;SAM;0;0;
202;AGOSTINI Alessandro;D;6.00;6.00;CAG;0;0;
207;ANGELO Mariano de Almeida;D;6.00;6.00;LEC;0;0;
208;ANTONINI Luca;D;4.50;4.50;MIL;0;0;
210;ARONICA Salvatore;D;0.00;0.00;NAP;0;0;
212;BALZARETTI Federico;D;6.50;6.50;PAL;0;0;
214;BELLERI Manuel;D;5.50;5.00;BOL;0;0;
215;BELLINI Gianpaolo;D;6.00;6.00;ATA;0;0;
218;BIAVA Giuseppe;D;6.50;6.50;GEN;0;0;
219;BOCCHETTI Salvatore;D;6.00;6.00;GEN;0;0;
220;BONERA Daniele;D;5.00;5.00;MIL;0;0;
221;BOVO Cesare;D;5.00;5.00;PAL;0;0;
222;BRANDAO Goncalo Jardim;D;6.50;6.50;SIE;0;0;
223;BRITOS Miguel Angel;D;5.00;5.00;BOL;0;0;
224;BURDISSO Nicolas Andres;D;6.00;6.00;INT;0;0;
227;CANINI Michele;D;6.00;5.50;CAG;0;0;
228;CANNAVARO Paolo;D;5.50;5.50;NAP;0;0;
229;CAPELLI Daniele;D;5.50;5.50;ATA;0;0;
231;CAPUANO Ciro;D;6.50;6.00;CAT;0;0;
232;CARROZZIERI Morris;D;6.00;6.00;PAL;0;0;
233;CASSANI Mattia;D;5.00;5.00;PAL;0;0;
237;CHIELLINI Giorgio;D;7.00;6.50;JUV;0;0;
240;CIRILLO Bruno;D;5.00;5.00;REG;0;0;
241;CODA Andrea;D;6.50;6.50;UDI;0;0;
242;COLOMBO Riccardo;D;6.00;5.50;TOR;0;0;
244;CONTINI Matteo;D;6.00;6.00;NAP;0;0;
245;CORDOBA Ivan Ramiro;D;6.00;6.00;INT;0;0;
247;COSTA Andrea;D;6.00;6.00;REG;0;0;
249;CRIBARI Sanchez Emilson;D;6.50;6.00;LAZ;0;0;
250;CRISCITO Domenico;D;6.00;6.00;GEN;0;0;
252;DAINELLI Dario;D;6.50;6.50;FIO;0;0;
255;DEL GROSSO Cristiano;D;6.50;6.50;SIE;0;0;
257;DELLAFIORE Hernan Paolo;D;6.00;6.00;TOR;0;0;
263;ESPOSITO Andrea;D;6.00;5.50;LEC;0;0;
264;FAVALLI Giuseppe;D;6.50;7.00;MIL;0;1;
265;FELIPE Da Silva Dalbelo Dias;D;5.00;5.00;UDI;0;0;
270;FREY Nicolas;D;6.50;6.50;CHI;0;0;
272;GARICS Gyorgy;D;5.50;5.50;ATA;0;0;
273;GASTALDELLO Daniele;D;5.50;5.50;SAM;0;0;
278;GRYGERA Zdenek;D;6.00;6.00;JUV;0;0;
279;JANKULOVSKI Marek;D;5.00;5.00;MIL;0;0;
282;KJAER Simon;D;5.00;5.00;PAL;0;0;
284;KROLDRUP Per;D;5.00;5.00;FIO;0;0;
285;LANNA Salvatore;D;6.00;6.00;BOL;0;0;
286;LANZARO Maurizio;D;7.00;6.50;REG;0;0;
287;LEGROTTAGLIE Nicola;D;6.00;5.50;JUV;0;0;
288;LOPEZ Diego Luis;D;6.00;6.00;CAG;0;0;
290;LUCCHINI Stefano;D;7.00;7.00;SAM;0;0;
291;LUKOVIC Aleksandar;D;6.00;5.50;UDI;0;0;
293;MAICON Douglas;D;4.50;4.50;INT;0;0;
298;MANFREDINI Thomas;D;5.00;4.00;ATA;0;0;
299;MANTOVANI Andrea;D;6.00;5.50;CHI;0;0;
302;MAXWELL Andrade;D;5.50;5.50;INT;0;0;
305;MELLBERG Olof;D;6.00;6.00;JUV;0;0;
306;MEXES Philippe;D;6.50;6.50;ROM;0;0;
309;MOLINARO Cristian;D;6.00;6.00;JUV;0;0;
312;MOTTA Marco;D;6.00;7.00;ROM;0;1;
313;NATALI Cesare;D;6.50;6.50;TOR;0;0;
318;PANUCCI Christian;D;6.00;6.00;ROM;0;0;
320;PASQUALE Giovanni;D;6.00;9.00;UDI;1;0;
322;PIERI Mirko;D;6.00;6.00;SAM;0;0;
324;PISANO Marco;D;6.00;5.50;TOR;0;0;
327;PORTANOVA Daniele;D;6.50;6.50;SIE;0;0;
328;POTENZA Alessandro;D;6.00;6.00;CAT;0;0;
330;RAGGI Andrea;D;6.50;7.00;SAM;0;1;
332;RIISE John Arne;D;7.00;9.50;ROM;1;0;
337;RODRIGUEZ Diego;D;5.00;5.00;BOL;0;0;
346;SANTACROCE Fabiano;D;6.00;6.00;NAP;0;0;
351;SCHIAVI Raffaele;D;6.50;6.50;LEC;0;0;
353;SILVESTRE Matias;D;7.00;7.00;CAT;0;0;
354;SILVESTRI Cristian;D;0.00;0.00;CAT;0;0;
357;SIVIGLIA Sebastiano;D;6.50;6.50;LAZ;0;0;
359;STANKEVICIUS Marius;D;5.00;5.00;SAM;0;0;
361;STOVINI Lorenzo;D;6.50;6.50;CAT;0;0;
365;TERZI Claudio;D;5.50;5.00;BOL;0;0;
367;VALDEZ Carlos Adrian;D;6.00;6.00;REG;0;0;
369;VARGAS Juan;D;5.00;4.50;FIO;0;0;
371;ZAMBROTTA Gianluca;D;6.50;6.50;MIL;0;0;
372;ZAPATA Cristian Eduardo;D;6.00;6.00;UDI;0;0;
373;ZAURI Luciano;D;5.50;5.50;FIO;0;0;
376;ZUNIGA Juan Camilo;D;6.50;6.50;SIE;0;0;
380;FERRARI Matteo;D;6.00;5.50;GEN;0;0;
382;SANTON Davide;D;6.00;6.00;INT;0;0;
385;SENDEROS Philippe;D;5.50;5.00;MIL;0;0;
386;MORERO Santiago;D;6.00;6.00;CHI;0;0;
389;YEPES Mario Alberto;D;6.50;6.50;CHI;0;0;
390;MATHEU Carlos;D;6.00;5.50;CAG;0;0;
392;KRAJCIK Matej;D;6.00;5.50;REG;0;0;
501;ABATE Ignazio;C;6.00;6.00;TOR;0;0;
508;ARIATTI Luca;C;4.50;3.50;LEC;0;0;
509;BAIOCCO Davide;C;7.00;7.00;CAT;0;0;
510;BARILLA' Antonino;C;6.00;6.00;REG;0;0;
511;BARONE Simone;C;6.00;6.00;TOR;0;0;
515;BENTIVOGLIO Simone;C;6.50;6.50;CHI;0;0;
516;BIAGIANTI Marco;C;6.50;7.50;CAT;0;1;
517;BIONDINI Davide;C;6.00;6.00;CAG;0;0;
518;BLASI Manuele;C;6.00;6.00;NAP;0;0;
524;BRESCIANO Mark;C;4.00;3.00;PAL;0;0;
525;BRIENZA Franco;C;6.50;6.50;REG;0;0;
526;BRIGHI Matteo;C;7.50;10.50;ROM;1;0;
527;BROCCHI Christian;C;6.00;6.00;LAZ;0;0;
529;CAMBIASSO Esteban Matias;C;6.00;6.00;INT;0;0;
531;CARBONI Ezequiel;C;6.50;7.50;CAT;0;1;
532;CARMONA Carlos Emilio;C;5.00;5.00;REG;0;0;
535;CASERTA Fabio;C;6.00;6.00;LEC;0;0;
537;CIGARINI Luca;C;6.00;6.00;ATA;0;0;
538;CODREA Paul Costantin;C;6.50;6.50;SIE;0;0;
539;COELHO Dyego Rocha;C;0.00;0.00;BOL;0;0;
540;COLUCCI Giuseppe;C;5.50;5.50;CHI;0;0;
542;CONTI Daniele;C;5.50;5.50;CAG;0;0;
544;CORINI Eugenio;C;5.50;5.00;TOR;0;0;
545;COSSU Andrea;C;6.50;6.50;CAG;0;0;
547;COZZA Francesco;C;7.00;7.50;REG;0;1;
548;DABO Ousmane;C;6.00;6.00;LAZ;0;0;
551;D'AGOSTINO Gaetano;C;7.00;10.00;UDI;1;0;
554;DE ASCENTIS Diego;C;6.00;5.50;ATA;0;0;
556;DE ROSSI Daniele;C;6.50;9.00;ROM;1;0;
557;DE SILVESTRI Lorenzo;C;6.00;6.00;LAZ;0;0;
559;DEFENDI Marino;C;5.00;5.00;ATA;0;0;
562;DI GENNARO Davide;C;0.00;0.00;REG;0;0;
566;DONADEL Marco;C;6.00;6.00;FIO;0;0;
570;EMERSON Ferreira;C;6.00;6.00;MIL;0;0;
574;FABIANO Medina da Silva;C;6.00;6.00;LEC;0;0;
575;FELIPE MELO de Carvalho;C;6.00;5.50;FIO;0;0;
577;FERREIRA PINTO Adriano;C;6.00;6.00;ATA;0;0;
578;FIGO Luis;C;5.50;6.50;INT;0;1;
581;FLAMINI Mathieu;C;7.00;6.50;MIL;0;0;
582;FOGGIA Pasquale;C;7.00;6.50;LAZ;0;0;
583;FRANCESCHINI Daniele;C;6.00;5.50;SAM;0;0;
584;GALLOPPA Daniele;C;5.50;5.50;SIE;0;0;
586;GASBARRONI Andrea;C;6.00;6.00;TOR;0;0;
589;GIOVINCO Sebastian;C;5.00;5.00;JUV;0;0;
590;GOBBI Massimo;C;6.00;6.00;FIO;0;0;
596;HAMSIK Marek;C;5.50;5.50;NAP;0;0;
597;INLER Gokan;C;6.00;6.00;UDI;0;0;
598;ISLA Mauricio;C;5.50;5.50;UDI;0;0;
600;JANKOVIC Bosko;C;6.00;6.00;GEN;0;0;
601;JAROLIM Lukas;C;0.00;0.00;SIE;0;0;
605;JURIC Ivan;C;6.00;6.00;GEN;0;0;
607;KHARJA Houssine;C;5.50;5.50;SIE;0;0;
608;KOLAROV Aleksandar;C;6.00;6.00;LAZ;0;0;
612;LEDESMA Cristian;C;6.00;6.00;LAZ;0;0;
613;LEDESMA Pablo Martin;C;6.50;9.50;CAT;1;0;
615;LIVERANI Fabio;C;5.00;5.00;PAL;0;0;
616;LUCIANO Siqueira de Oliveira;C;7.00;7.00;CHI;0;0;
620;MANFREDINI Christian Jose';C;0.00;0.00;LAZ;0;0;
623;MARCHIONNI Marco;C;6.50;6.50;JUV;0;0;
624;MARCHISIO Claudio;C;7.00;10.00;JUV;1;0;
625;MARCOLINI Michele;C;7.00;7.00;CHI;0;0;
627;MATUZALEM Francelino;C;6.50;6.50;LAZ;0;0;
630;MESTO Giandomenico;C;5.50;5.50;GEN;0;0;
631;MIGLIACCIO Giulio;C;6.00;5.50;PAL;0;0;
632;MILANETTO Omar;C;0.00;0.00;GEN;0;0;
634;MINGAZZINI Nicola;C;6.00;5.50;BOL;0;0;
637;MONTERVINO Francesco;C;5.50;5.50;NAP;0;0;
639;MONTOLIVO Riccardo;C;5.50;5.50;FIO;0;0;
640;MUDINGAYI Gaby;C;6.00;6.00;BOL;0;0;
641;MUNARI Gianni;C;6.00;5.50;LEC;0;0;
643;MUTARELLI Massimo;C;5.50;5.50;BOL;0;0;
648;PADALINO Marco;C;0.00;0.00;SAM;0;0;
649;PADOIN Simone;C;6.00;6.00;ATA;0;0;
650;PALLADINO Raffaele;C;6.00;6.00;GEN;0;0;
651;PALOMBO Angelo;C;6.50;6.00;SAM;0;0;
653;PAROLA Andrea;C;6.00;5.50;CAG;0;0;
654;PAZIENZA Michele;C;5.00;5.00;NAP;0;0;
657;PINZI Giampiero;C;6.00;5.50;CHI;0;0;
658;PIRLO Andrea;C;6.00;5.50;MIL;0;0;
659;PIZARRO David Marcelo Cortes;C;6.50;6.00;ROM;0;0;
661;POULSEN Christian;C;7.00;7.00;JUV;0;0;
666;ROSINA Alessandro;C;6.00;6.00;TOR;0;0;
667;ROSSI Marco;C;6.00;6.00;GEN;0;0;
668;SALIHAMIDZIC Hasan;C;6.00;6.00;JUV;0;0;
669;SAMMARCO Paolo;C;6.00;6.00;SAM;0;0;
671;SAUMEL Jurgen;C;0.00;0.00;TOR;0;0;
672;SCULLI Giuseppe;C;6.00;6.00;GEN;0;0;
673;SEEDORF Clarence;C;5.00;5.00;MIL;0;0;
674;SEMIOLI Franco;C;6.50;6.50;FIO;0;0;
675;SIMPLICIO Fabio Henrique;C;5.00;4.50;PAL;0;0;
678;STANKOVIC Dejan;C;5.50;5.00;INT;0;0;
679;TADDEI Rodrigo;C;6.00;6.00;ROM;0;0;
681;TEDESCO Giovanni;C;5.50;5.50;PAL;0;0;
686;VALDES Jaime Andres Zapata;C;5.50;5.00;ATA;0;0;
687;VALIANI Francesco;C;5.00;5.00;BOL;0;0;
688;VERGASSOLA Simone;C;6.00;6.00;SIE;0;0;
689;VIEIRA Patrick;C;5.50;5.00;INT;0;0;
691;VIVES Giuseppe;C;6.00;6.00;LEC;0;0;
692;VOLPI Sergio;C;6.50;6.50;BOL;0;0;
693;ZANCHETTA Andrea;C;6.00;5.50;LEC;0;0;
695;ZANETTI Javier Aldemar;C;6.00;5.50;INT;0;0;
696;ZANETTI Paolo;C;6.50;6.00;TOR;0;0;
701;VITALE Luigi;C;5.00;5.00;NAP;0;0;
705;MENEZ Jeremy;C;5.50;5.50;ROM;0;0;
706;SESTU Alessio;C;7.00;9.50;REG;1;0;
712;THIAGO MOTTA;C;6.50;6.50;GEN;0;0;
719;BECKHAM David;C;5.50;5.50;MIL;0;0;
722;ASAMOAH Kwadwo;C;6.50;6.50;UDI;0;0;
727;EDINHO;C;6.00;5.50;LEC;0;0;
733;DATOLO Jesus;C;5.50;5.50;NAP;0;0;
802;ACQUAFRESCA Robert;A;5.50;5.50;CAG;0;0;
804;ADRIANO Leite Ribeiro;A;5.50;6.50;INT;0;1;
805;AMAURI Carvalho De Oliveira;A;6.00;6.00;JUV;0;0;
806;AMORUSO Nicola;A;0.00;0.00;SIE;0;0;
808;BALOTELLI Mario;A;7.00;13.00;INT;2;0;
813;BONAZZOLI Emiliano;A;6.50;9.50;FIO;1;0;
819;CASSANO Antonio;A;7.00;10.00;SAM;1;0;
821;CAVANI Edison;A;5.00;5.00;PAL;0;0;
823;CERCI Alessio;A;5.00;5.00;ATA;0;0;
826;CRESPO Hernan;A;7.00;10.00;INT;1;0;
831;DEL PIERO Alessandro;A;5.50;5.50;JUV;0;0;
833;DENIS German;A;5.50;5.50;NAP;0;0;
835;DI NATALE Antonio;A;6.00;6.00;UDI;0;0;
836;DI VAIO Marco;A;5.00;5.00;BOL;0;0;
838;ESPOSITO Mauro;A;0.00;0.00;CHI;0;0;
841;FLORO FLORES Antonio;A;5.50;5.50;UDI;0;0;
845;FRICK Mario;A;0.00;0.00;SIE;0;0;
847;GHEZZAL Abdelkader;A;6.00;6.00;SIE;0;0;
852;INZAGHI Filippo;A;5.00;5.00;MIL;0;0;
855;IZCO Mariano Julio;A;6.00;6.00;CAT;0;0;
856;JEDA Capucho Neves;A;5.00;5.00;CAG;0;0;
859;LANGELLA Antonio;A;7.50;10.50;CHI;1;0;
862;LAVEZZI Ezequiel;A;5.00;5.00;NAP;0;0;
863;LAZZARI Andrea;A;5.50;5.00;CAG;0;0;
864;MACCARONE Massimo;A;5.50;5.00;SIE;0;0;
865;MAKINWA Ayodele Stephen;A;5.00;5.00;CHI;0;0;
867;MARAZZINA Massimo;A;5.00;5.00;BOL;0;0;
870;MASCARA Giuseppe;A;8.00;11.00;CAT;1;0;
872;MATRI Alessandro;A;5.50;5.50;CAG;0;0;
873;MICCOLI Fabrizio;A;5.00;5.00;PAL;0;0;
875;MORIMOTO Takayuki;A;7.50;11.50;CAT;1;1;
877;MUTU Adrian;A;6.00;6.00;FIO;0;0;
883;PANDEV Goran;A;5.00;5.00;LAZ;0;0;
884;PAOLUCCI Michele;A;6.50;9.50;CAT;1;0;
886;PAPA WAIGO Ndiaye;A;0.00;0.00;LEC;0;0;
887;PATO Alexandre;A;7.00;10.00;MIL;1;0;
888;PAZZINI Giampaolo;A;7.00;10.00;SAM;1;0;
889;PELLISSIER Sergio;A;7.00;10.00;CHI;1;0;
890;PEPE Simone;A;5.00;5.00;UDI;0;0;
892;PLASMATI Gianvito;A;5.00;5.00;ATA;0;0;
895;ROCCHI Tommaso;A;6.50;7.50;LAZ;0;1;
897;RUSSOTTO Andrea;A;0.00;0.00;NAP;0;0;
898;SANCHEZ Alexis;A;7.00;7.00;UDI;0;0;
900;STELLONE Roberto;A;6.00;6.00;TOR;0;0;
903;TIRIBOCCHI Simone;A;6.00;5.50;LEC;0;0;
905;TREZEGUET David;A;5.50;5.50;JUV;0;0;
908;VUCINIC Mirko;A;6.00;6.00;ROM;0;0;
910;ZARATE Mauro Matias;A;7.50;13.50;LAZ;2;0;
911;CORRADI Bernardo;A;5.50;5.50;REG;0;0;
914;BAPTISTA Julio;A;6.00;6.00;ROM;0;0;
915;RAGATZU Daniele;A;6.00;6.00;CAG;0;0;
921;BIANCHI Rolando;A;6.00;6.00;TOR;0;0;
922;SUCCI Davide;A;5.00;5.00;PAL;0;0;
923;MILITO Diego;A;6.50;6.50;GEN;0;0;
927;PAPADOPOULOS Dimitrios;A;6.00;6.00;LEC;0;0;
928;MARILUNGO Guido;A;0.00;0.00;SAM;0;0;
