100;8;"ALISSON Ramses Becker";"ROMA";1;0;1;5.0;0;1;6.0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;17
101;8;"BELEC Vid";"BENEVENTO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7
102;8;"BERISHA Etrit";"ATALANTA";1;0;1;2.5;0;1;5.5;0;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;14
103;8;"BERNI Tommaso";"INTER";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
104;8;"BIZZARRI Benjamin";"UDINESE";1;0;1;3.0;0;1;5.0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
105;8;"BUFFON Gianluigi";"JUVENTUS";1;0;1;3.5;0;1;6.0;0;2;0;0;0;1;0;0;1;0;0;0;1;1;1;0;17
106;8;"CONFENTE Alessandro";"CHIEVO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
107;8;"CONSIGLI Andrea";"SASSUOLO";1;0;1;6.5;0;1;6.5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;13
108;8;"COPPOLA Ferdinando";"VERONA";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
109;8;"CORDAZ Alex";"CROTONE";1;0;1;4.0;0;1;6.0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;12
110;8;"COTTICELLI Antonio";"BENEVENTO";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
111;8;"CRAGNO Alessio";"CAGLIARI";1;0;1;4.5;0;1;6.5;0;2;0;0;0;0;0;0;0;0;0;0;1;1;1;0;12
112;8;"CROSTA Luca";"CAGLIARI";1;0;0;0.0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
